Material_Thickness_mm,Press_Type,Pressure_applied_Bar,Operation_time_s,Hydraulic_fluid_level_%,Cylinder_size_cm2,Number_of_strokes,Tooling_Type,Temperature_C,Maintenance_Status,Power_Consumption_kWh
34.467331897401486,Hydraulic,126.94024058750868,12.140640381103928,40.82294860528024,110.87815889829783,3,Custom,28.890379202071344,Overdue,10.287311063036457
4.48824377455122,Mechanical,332.8681840705093,31.14883243487966,92.57560245646638,123.07501823207949,4,Custom,42.30026481529132,Overdue,34.14997122200333
16.629805884394305,Mechanical,238.3532227811827,25.12245561079416,73.65858495246673,11.88552601428877,8,Advanced,15.629647378162904,Due,23.335567091663222
42.398890237503274,Hydraulic,348.3662071069908,10.489691545410448,64.8352504784352,98.17808029616573,3,Advanced,70.76708090947872,Due,21.79362558751993
2.1403248510554675,Mechanical,118.29681352500515,23.316996492908824,28.879157537078484,193.0648557686418,6,Standard,62.525227389569615,Up-to-date,17.710653502792862
40.908955646857855,Hydraulic,448.61472246095053,5.953993944358627,55.764443504514034,108.61613322461426,1,Advanced,76.53914228629071,Due,29.057171052428878
14.810883963896597,Pneumatic,489.3955876709588,3.4970906030702453,56.8286616961541,138.7330308172011,7,Advanced,65.80500614776594,Up-to-date,39.27531005561507
6.790076553461157,Hydraulic,487.5511421142766,9.83964477097972,89.16508876181359,69.2541330042078,8,Advanced,35.39092328338424,Overdue,34.61397358170083
35.14012110284338,Pneumatic,399.8607326971699,57.86067647217208,63.731857615023074,157.0583618490249,8,Standard,31.111768317347536,Overdue,43.53614931912277
31.818199492214315,Mechanical,152.0344960522528,33.87271308191099,50.43204391763277,156.85508155646187,3,Advanced,60.35155999096404,Due,34.43130734344868
43.9961286628256,Hydraulic,403.305278371609,58.01768534688676,98.14402628085274,109.0462490542864,1,Advanced,38.66733037568247,Overdue,48.17023268132438
37.0184811463904,Mechanical,109.8347665835206,27.084876943147655,28.857647466105256,195.4426264230506,9,Standard,51.80397602392008,Overdue,24.564329972561268
40.37056558885758,Pneumatic,108.8494206115989,20.085335718945053,53.80387426495557,33.85454080490415,6,Advanced,15.406735616720566,Due,11.567115548939398
14.819694055994018,Pneumatic,229.4440876598165,31.35622804473416,23.361974013712423,13.22005632902039,9,Advanced,19.02257060923089,Up-to-date,25.19270113728222
9.694537645206418,Pneumatic,295.4572761618663,27.491677940708787,79.19232966135442,156.33006023384823,7,Standard,49.79891617680733,Due,30.011845897983278
37.78012283040206,Mechanical,408.16296712311726,8.128551687181147,93.44612417593206,163.3595520993277,1,Custom,51.79465701913073,Up-to-date,32.75502541477955
40.53490222409594,Mechanical,373.31815064260206,39.16792625203196,42.40298636403915,32.83937353290949,1,Standard,63.84444138985734,Due,39.30129006300432
49.53475195803299,Mechanical,278.36108255069934,14.530214585556777,88.66733414392966,60.46073826213515,6,Advanced,23.577745775557513,Due,31.70849639905725
21.2182661686599,Mechanical,209.45066651266634,37.936101384074114,43.37745843695182,13.334949039659492,5,Advanced,48.35690044419062,Overdue,19.1681211887639
19.228886203846375,Pneumatic,498.84980006308444,39.711663359092896,92.86161293151322,65.7286360483073,9,Advanced,27.63909688805976,Due,45.91236542692968
39.04423507635784,Pneumatic,270.47252089438916,10.81744148146159,80.31695228774271,156.89695604454758,2,Standard,21.057747771575155,Due,24.223719469159363
17.699373472397873,Hydraulic,280.5548097318702,5.558278372418753,84.39254214731508,108.41250026539,8,Advanced,41.68222661393605,Up-to-date,37.440119997855476
46.60710895457467,Hydraulic,165.44952847666767,47.28417199196951,21.44052444803636,76.13816270197474,5,Advanced,25.61688212578872,Overdue,31.72084318766094
43.06222484030758,Mechanical,417.9238194999717,28.66842457862057,97.02482856592208,80.63046603220275,2,Standard,29.41582858250071,Up-to-date,33.59644244677772
22.0207073413759,Pneumatic,377.47289031259544,5.373500139317596,78.13367936562585,10.25718888593895,6,Custom,35.64104769151761,Up-to-date,26.80116382978117
37.792682321783374,Pneumatic,188.30784511550416,59.702246395846494,44.380087630890664,66.96210023739482,8,Custom,31.860246048307754,Overdue,36.72033743188464
37.97260083014943,Pneumatic,132.95241824633706,5.351272537789265,86.35157318870776,132.8271609112068,4,Advanced,20.693434331386516,Overdue,6.968543782451501
6.053069572960698,Hydraulic,372.1997208298852,42.312043273796085,42.521695873194396,195.09694432510784,2,Standard,20.844555915880647,Overdue,39.06081274367931
45.22509242729877,Hydraulic,361.8044857124541,59.05337766527799,89.82030716529023,170.9415571269409,5,Advanced,27.561211990220933,Due,44.970399636984105
25.757366249945,Pneumatic,209.30381079928372,15.872446044523686,29.00643123295496,14.483043282650534,2,Standard,18.286347217370032,Overdue,19.14172924033991
41.49641583927934,Pneumatic,480.3454249001641,10.250463383857378,76.29487819686366,180.72651488821947,2,Standard,55.71970627900026,Overdue,32.045936535194954
16.682430450499975,Pneumatic,160.42315671236008,9.040326486500875,63.25587813159282,158.80769852673893,6,Custom,33.676236573078626,Overdue,13.44484401182265
44.880638196313825,Hydraulic,272.9339204170408,19.589958558920543,27.722757615635267,158.27146347848628,9,Custom,33.18348790498962,Up-to-date,36.40342322715743
20.07088225797399,Pneumatic,477.44636806703954,7.860657038617508,39.35150626070712,97.01919421067858,4,Standard,36.579889125454734,Up-to-date,38.08606979841687
1.5310449225346197,Pneumatic,267.8909267704489,42.14535781825965,20.992322902185183,85.62100566135554,6,Advanced,58.081757823631904,Due,33.57498889490341
45.363716844543916,Mechanical,355.41037906563423,5.612924291543636,57.50143723716047,67.5539884783066,7,Custom,71.59120229642689,Up-to-date,20.503771714931418
5.473047162520544,Mechanical,259.0377591851177,31.546483432687804,44.10122086080003,22.482023201329497,6,Advanced,64.3406506161165,Due,29.471501471808654
16.64636824193033,Hydraulic,209.686080939468,59.808417523472656,67.86859874382071,53.36471906380283,8,Custom,62.28939996463117,Up-to-date,26.801971752447166
47.55303638548944,Pneumatic,493.5910591839313,49.21027563134909,43.77902461668938,56.854690645824675,4,Custom,46.4854270640552,Overdue,44.494009196565955
47.57975019994025,Pneumatic,263.7336025260172,37.68272741739863,43.993528920558774,101.9746432449383,1,Advanced,60.097361202881764,Up-to-date,36.71773209222827
29.09845651804102,Mechanical,457.6396814716538,19.762710005623475,79.45545589852827,152.01443725337185,7,Custom,50.929553922182905,Due,42.05821941988556
31.960023396320164,Hydraulic,191.98184235643447,38.18595850491503,23.851426878268278,100.02386739560986,3,Custom,29.056284332124378,Up-to-date,30.32675902282904
22.97383057693767,Mechanical,185.24188161003332,32.5684049068758,92.23159961535897,20.990445394960517,6,Advanced,28.558243903168297,Overdue,31.599903226787983
15.367327813205161,Mechanical,112.45363315380455,26.712836265641545,88.18110995129452,191.98006218775873,2,Custom,34.26548044689342,Due,23.15559710396695
17.10456272312588,Mechanical,360.666730150354,9.58120185093157,73.42437465811253,189.11762062788134,9,Custom,74.20217361303787,Overdue,21.54743135859335
33.953404347774885,Mechanical,247.41053748950446,53.42304448394707,67.45772560859075,159.1860131981976,1,Custom,50.58196462468218,Overdue,34.13466633336581
37.86635194244632,Pneumatic,445.7432999358548,28.087509631636706,91.38419985117218,198.3523012972019,6,Advanced,62.70384950512151,Due,41.88609531286833
39.78737314256658,Pneumatic,289.2839626766229,13.288105685604373,34.82641436229716,113.45164323204996,6,Standard,37.52631938807559,Overdue,27.279954578444006
39.69128899693314,Mechanical,487.27737116588867,23.3300423508828,26.31753297526629,192.92598654810917,5,Advanced,41.501525093239636,Overdue,39.01986926963523
5.469099049385828,Hydraulic,174.21020628124847,26.019525646677767,39.16081359276305,24.364957717182648,5,Standard,23.161762611421338,Up-to-date,15.131414026144228
25.226594930426494,Hydraulic,447.44926718224434,49.99719794287871,83.56626229601522,79.47934216966055,1,Custom,26.134172258408576,Overdue,54.248935648292374
3.82037924081557,Hydraulic,410.6387411166967,44.54963407256132,22.773621338118666,52.822440921285505,5,Standard,68.77817606369946,Overdue,36.57937165471858
27.926915233863042,Hydraulic,408.3687378576208,46.61968383119771,66.62454680667918,47.2082859855113,2,Advanced,53.014511059777334,Overdue,51.429354662806915
22.634994567295475,Mechanical,437.9132912467551,2.6398133368615384,99.63500129530479,36.752560289608454,7,Advanced,36.93961028244823,Overdue,23.849103304962142
44.497504955156685,Pneumatic,404.40959637719953,26.13693189442617,88.45568750700315,128.25859189753936,3,Custom,67.18532858471049,Due,40.53363535029643
18.194835615051854,Hydraulic,350.48812865256616,29.91796079484877,61.71565512348715,158.45115259198795,4,Standard,31.023793866468893,Up-to-date,34.94674630504191
6.736283804952687,Mechanical,152.49795107295503,3.113152055737288,25.091272742931388,119.87669588986853,3,Custom,78.44212540901324,Overdue,9.304679087426404
8.006592420588957,Hydraulic,113.01047179650077,17.069166107211984,86.50988115085678,37.92291482175984,3,Custom,37.41314450350103,Overdue,11.866736856414319
38.31402095415614,Hydraulic,468.33913912627474,46.09680974108383,67.91828065417684,164.11351628735946,4,Advanced,36.92521201982979,Due,46.65327407319514
31.29268510249679,Mechanical,346.6601258082952,9.952362932281945,29.19463976476535,130.8313943611084,5,Standard,35.27427385988584,Overdue,24.696771220339425
5.955011130016722,Pneumatic,418.6149163904705,33.04798762425031,27.508582785868498,83.75148416412915,1,Standard,22.937248535078716,Due,32.56434241825653
5.121233499634874,Pneumatic,292.60894060502005,14.481708576999775,92.7701455549274,138.08475615185196,4,Standard,22.223914576580807,Up-to-date,12.646505095164198
35.34748744149688,Mechanical,146.9232755849578,2.70300492934581,73.53602103504628,59.38194605613824,8,Standard,57.12682724471802,Up-to-date,21.008301147114963
4.565387311845483,Pneumatic,150.07431688102017,15.989684540773405,86.34294394534044,75.5865196139,7,Custom,71.88267289627305,Overdue,24.623475429322273
41.27114290522746,Mechanical,374.22611489158857,58.60067778478312,90.31831202258138,184.32231019507813,9,Custom,66.38383316765878,Overdue,51.540726443608555
35.60586913066832,Mechanical,272.12235795978506,48.489152489213396,65.74178816386578,65.19585607756987,5,Advanced,24.17199361138782,Overdue,47.08037825517428
4.9860902514530885,Mechanical,180.2098906801347,57.65544537061994,61.3957081404033,99.29777095000796,4,Custom,50.46283791648432,Due,34.706802106502494
5.157047990174404,Pneumatic,296.63781869657475,30.295534547729023,54.43419282567922,179.12681610524277,8,Custom,21.8634504884816,Overdue,37.95147511904235
49.345339346557594,Mechanical,125.68357483005363,8.364699523295204,45.355727023289546,144.46705655083022,9,Advanced,17.944151834850032,Overdue,27.488719345062663
19.339268992049895,Hydraulic,332.7885607657595,33.78165036047419,54.76767686869694,21.818612971293522,7,Advanced,57.66508086000987,Up-to-date,19.465806330733017
19.161465206277654,Pneumatic,207.5973617740391,28.35388540447773,81.91037245841251,37.987578413004364,7,Advanced,49.78490168922277,Overdue,27.678146809573168
40.82717879561763,Pneumatic,419.02364025487526,50.97271079889772,68.15387448121052,11.489902246664196,5,Custom,20.331539538745606,Up-to-date,36.34415182071167
47.41518029180908,Pneumatic,224.1447835694295,7.688789685486186,91.4018631963877,129.87514014354105,4,Custom,17.27105101638925,Overdue,17.121090168478926
49.31405212732067,Pneumatic,282.0880596327205,30.317985947263136,55.47040115033502,95.05795082797948,1,Advanced,79.33416687160675,Up-to-date,26.290838304813118
37.91553107768814,Hydraulic,104.64821596324026,10.702822552251087,68.56716629750032,35.51222167143235,7,Advanced,16.951386589689672,Overdue,15.050989970844814
19.436719691014872,Pneumatic,128.97875511782354,20.831203759623477,70.5046042473591,192.00748300078638,1,Advanced,43.894336448260376,Up-to-date,22.673363681066522
5.09153511823477,Pneumatic,256.99742256267393,44.76671048849238,67.33577298450604,110.63534754966778,1,Custom,47.80023659950022,Due,32.149696228526764
39.0801988804444,Mechanical,291.9755338868494,29.609051503388457,76.2107018468413,55.959725881448946,5,Custom,22.623209607028926,Up-to-date,31.17203173301473
28.361808237054447,Pneumatic,340.0082192477215,23.80152053845462,38.9946774699845,105.11467851939443,9,Standard,25.989015598581556,Up-to-date,37.45264888003141
21.78687845310184,Hydraulic,216.6650314837213,24.879624157062047,60.98910220366325,139.12786321967047,6,Custom,37.86732541667291,Up-to-date,30.55448879313552
45.411364869642064,Hydraulic,377.99275445061704,28.647912567547223,28.337984224667814,24.48545141497725,3,Custom,64.50893195388807,Overdue,36.883067273764375
6.448676633001416,Hydraulic,444.0489588756818,47.5309595425493,50.760906211585,62.193724859099476,3,Custom,47.960357563917334,Overdue,31.707557612296256
25.138630110252098,Hydraulic,411.9403955573399,53.740911958533594,59.01336548970115,163.3234432679588,7,Advanced,56.4636218459425,Overdue,42.86759751348726
1.5563285936035345,Pneumatic,115.84753013934287,57.40941181722784,72.17794076363779,97.33632537650564,6,Custom,79.03634608089386,Due,29.03956204954814
23.964371457712186,Pneumatic,292.2027789031316,47.64039640280711,96.04248420689628,113.84965698613603,9,Advanced,64.92035329535862,Due,42.39215610015167
3.75886050841003,Hydraulic,141.97207136726996,20.29359995338474,68.05208532386847,92.23504041979916,6,Standard,43.233497379179155,Up-to-date,12.196707098787765
6.822077897135524,Hydraulic,196.81800634501099,41.91181295301944,79.48751329412478,18.340989102170973,5,Standard,44.01872491677567,Due,26.34693307520471
6.7587860920781395,Pneumatic,494.6650373068586,27.380981195212733,60.50128475961622,41.492458165829625,7,Advanced,55.22018500766533,Up-to-date,30.677353564560562
32.811304803687115,Hydraulic,156.9982171606053,16.77089607867097,70.72832251010651,94.65291136095927,1,Advanced,58.24873854722878,Up-to-date,24.267445703288132
37.55619908400574,Mechanical,299.55526138054245,50.77055160670351,25.674577290701876,49.74523842750629,7,Advanced,47.546210179383635,Up-to-date,40.14665172160634
29.585069489760823,Hydraulic,347.26229372724765,4.22872823981485,40.35132646734776,19.496015445338962,3,Custom,56.9159794829737,Due,17.31864003123972
48.14645487525255,Hydraulic,380.9859882176416,54.302195543854566,48.948247456411096,170.2934361698465,9,Standard,16.52961213691642,Overdue,41.46212571730833
19.3686583966615,Mechanical,323.85947339476564,28.76569294823458,57.799468400521086,196.426580541182,6,Advanced,42.92548615329487,Due,36.0544932241527
14.999892227811175,Mechanical,103.90833896767346,38.957685654880265,23.6518996401907,160.6971460593805,9,Custom,33.130974944775986,Up-to-date,33.301959111080066
43.561357281283556,Pneumatic,230.58452329759675,40.2425274879354,31.201927804265416,172.21913512388673,5,Standard,23.396338940802174,Up-to-date,28.652537044027838
11.95619608745318,Pneumatic,307.0846573538846,53.91682896097911,42.14514462330446,55.97565476023862,7,Custom,21.470523332570384,Due,41.492140036344146
48.19790443258995,Mechanical,135.14659965793334,38.92684156569803,97.72261527208406,192.51912534750795,4,Standard,54.207490764953384,Up-to-date,26.936441720325618
1.5955692598010007,Mechanical,240.2507724836723,37.60814791608358,46.50776056824406,47.415883846151395,7,Custom,49.03403556491976,Up-to-date,32.50916847102545
48.52406250867431,Pneumatic,113.28124351654662,5.865818352520018,58.5632846489666,190.77166396874813,1,Standard,31.482967604763996,Due,20.322431439699933
3.1148356855782295,Hydraulic,131.4313988620083,32.06766527282184,35.68781701907143,199.0156658535307,7,Standard,45.611753820213444,Due,25.21628315618974
44.666012571205485,Mechanical,258.7693104806384,10.709802047388417,68.86240568606146,145.22733309174927,8,Custom,46.99510048685654,Due,18.820548530669633
26.857354345228693,Pneumatic,153.08630161722414,44.771158585846166,42.45465724127794,196.41730904044616,5,Advanced,27.675583728510027,Up-to-date,33.88242835985252
49.65527500984572,Hydraulic,327.0163393046233,31.70887140713512,36.55940627507414,118.2125581177497,2,Standard,57.38604902230729,Up-to-date,37.27721389591867
4.616031672034544,Mechanical,375.7859876549063,41.45321119408449,61.32581027567832,59.312938803457165,5,Advanced,65.75975816509589,Overdue,38.08287103186673
28.13885993566472,Hydraulic,420.23467964363317,4.417028234938288,20.440463932833666,93.02921827646796,6,Custom,66.44513015781874,Overdue,31.654134429492053
48.49582424533585,Pneumatic,180.06009769792405,6.9179369306565865,20.613122611938024,122.77657772196933,2,Advanced,54.16053899572458,Due,15.531170891362859
26.631794364337292,Mechanical,166.99303290362792,43.54675650763557,37.52550472814862,23.885496785132847,6,Advanced,48.25650786373591,Overdue,33.45194690334137
31.840533268627865,Hydraulic,141.8271361337601,6.180891487923056,22.93770900006569,128.24522027727676,6,Advanced,18.965464295350667,Up-to-date,22.374935232509927
35.09168576024624,Mechanical,354.57209981745467,6.132890210384999,28.64206033045531,196.42378898483597,1,Advanced,33.70903442535438,Overdue,22.466092869739796
23.27251217362089,Hydraulic,382.59029059476046,2.702291563623472,47.10885194710013,46.12045345890825,1,Advanced,21.06264404058104,Up-to-date,30.471963778359893
31.75034592411911,Pneumatic,112.63445793025681,57.47708110136985,84.20685436638503,160.59307209479283,3,Standard,77.64850545710078,Due,32.196575488979505
29.631401284231913,Pneumatic,474.4848984974759,44.775484848622405,65.76389146954406,182.50077081812768,3,Standard,23.780209504674445,Due,46.153532785018875
45.15674251405846,Mechanical,120.78851346058897,22.48858169311972,61.01341807651331,189.30330263584196,4,Standard,24.865401640321632,Up-to-date,22.454617819397853
3.2268726367314358,Hydraulic,316.51853412042817,19.199063714684,43.47910585664973,192.42576483703496,2,Custom,72.82248019148199,Overdue,27.095106199829992
14.767196290019285,Mechanical,383.6242077803666,22.282787325259275,94.54029755462531,109.07733135707967,9,Advanced,76.35533842596976,Due,41.642362168548175
47.57016271975138,Mechanical,448.38764949843426,46.929904808508546,51.76120329897533,195.6885025183857,7,Standard,64.77888755026913,Due,54.4823040383124
44.6229254106549,Hydraulic,385.63477285297114,40.35949544208403,26.96742134366172,153.88893935554339,7,Custom,15.351320038723541,Overdue,47.64240722203444
23.327180886499935,Hydraulic,420.6912332279167,12.74134293631314,69.3653212894241,40.71757288502276,6,Standard,15.08750761217664,Overdue,32.077730927488886
31.3864972922753,Hydraulic,235.78007701712244,12.098341449376893,29.107071478128113,100.6110202289143,3,Standard,39.5765500361843,Up-to-date,26.911000537508833
14.591677966075501,Pneumatic,425.9300454986049,7.706947683377044,47.61785142413537,146.48292332068075,6,Advanced,24.320699050708015,Overdue,27.069054463268742
10.217936826464305,Mechanical,132.04593855387006,40.29755774267761,60.592955097424706,56.99466000562583,8,Custom,16.195099239853825,Overdue,27.932417018144605
23.721221842059126,Mechanical,457.92666242421103,46.33361440886068,89.93780197481406,131.7168848742886,8,Advanced,45.164334811292804,Overdue,45.48708051382853
18.31425917327659,Pneumatic,319.0369504614945,17.372692842850235,59.48372642720949,136.65409101885766,9,Advanced,76.29902333145316,Up-to-date,20.69212840990753
29.59914948069273,Hydraulic,426.9191079849975,3.214807739792943,76.18070128253314,40.91295132362752,1,Standard,36.04827236865804,Up-to-date,19.018546125306344
4.808997211284257,Pneumatic,280.92731380732005,6.765956713632786,99.42534711992563,117.3662093660237,1,Advanced,57.97414409786527,Due,16.669224153437288
48.745345575642155,Pneumatic,357.43107807860997,58.13588202101177,30.519129591838528,156.60911308593546,3,Custom,57.39529795360865,Up-to-date,47.46875823079659
49.32432647950054,Pneumatic,310.5610643744453,19.135797093690375,41.97852204156156,104.79017626182896,3,Advanced,31.320206738235903,Due,26.799831645728528
